,Date,Time,Latitude,Longitude,full_date,coordinates,address
14099,2013-09-05,8:03:03 PM,42.0025783333,-87.80795,2013-09-05 20:03:03,"42.0025783333, -87.80795",
14100,2013-09-05,8:03:13 PM,42.00267,-87.8073416667,2013-09-05 20:03:13,"42.00267, -87.8073416667",
14101,2013-09-05,8:04:03 PM,42.00448,-87.8072866667,2013-09-05 20:04:03,"42.00448, -87.8072866667",
14102,2013-09-05,8:04:13 PM,42.0044533333,-87.8079683333,2013-09-05 20:04:13,"42.0044533333, -87.8079683333",
14103,2013-09-05,8:04:23 PM,42.0044316667,-87.8086566667,2013-09-05 20:04:23,"42.0044316667, -87.8086566667",
14104,2013-09-05,8:04:33 PM,42.0044083333,-87.8093233333,2013-09-05 20:04:33,"42.0044083333, -87.8093233333",
14105,2013-09-05,8:04:43 PM,42.0043966667,-87.8098766667,2013-09-05 20:04:43,"42.0043966667, -87.8098766667",
14106,2013-09-05,8:04:53 PM,42.004375,-87.810485,2013-09-05 20:04:53,"42.004375, -87.810485",
14107,2013-09-05,8:05:03 PM,42.0043483333,-87.811105,2013-09-05 20:05:03,"42.0043483333, -87.811105",
14108,2013-09-05,8:05:13 PM,42.0042783333,-87.8115166667,2013-09-05 20:05:13,"42.0042783333, -87.8115166667",
14109,2013-09-05,8:05:23 PM,42.00383,-87.8115033333,2013-09-05 20:05:23,"42.00383, -87.8115033333",
14110,2013-09-05,8:05:33 PM,42.0032916667,-87.8115183333,2013-09-05 20:05:33,"42.0032916667, -87.8115183333",
14111,2013-09-05,8:05:43 PM,42.0027716667,-87.8115283333,2013-09-05 20:05:43,"42.0027716667, -87.8115283333",
14112,2013-09-05,8:05:53 PM,42.00261,-87.8110133333,2013-09-05 20:05:53,"42.00261, -87.8110133333",
14113,2013-09-05,8:06:03 PM,42.00264,-87.8102583333,2013-09-05 20:06:03,"42.00264, -87.8102583333",
14114,2013-09-05,8:06:13 PM,42.002655,-87.8095366667,2013-09-05 20:06:13,"42.002655, -87.8095366667",
14115,2013-09-05,8:06:23 PM,42.0026783333,-87.8087883333,2013-09-05 20:06:23,"42.0026783333, -87.8087883333",
14116,2013-09-05,8:06:33 PM,42.00269,-87.8080916667,2013-09-05 20:06:33,"42.00269, -87.8080916667",
14117,2013-09-05,8:06:43 PM,42.0023216667,-87.80796,2013-09-05 20:06:43,"42.0023216667, -87.80796",
14118,2013-09-05,8:06:53 PM,42.001735,-87.8079883333,2013-09-05 20:06:53,"42.001735, -87.8079883333",
14119,2013-09-05,8:07:03 PM,42.0011533333,-87.8079533333,2013-09-05 20:07:03,"42.0011533333, -87.8079533333",
14120,2013-09-05,8:07:13 PM,42.0005866667,-87.8079466667,2013-09-05 20:07:13,"42.0005866667, -87.8079466667",
14121,2013-09-05,8:07:23 PM,42.00003,-87.8080583333,2013-09-05 20:07:23,"42.00003, -87.8080583333",
14122,2013-09-05,8:07:33 PM,41.99988,-87.8085283333,2013-09-05 20:07:33,"41.99988, -87.8085283333",
14123,2013-09-05,8:07:43 PM,42.000245,-87.8091483333,2013-09-05 20:07:43,"42.000245, -87.8091483333",
14124,2013-09-05,8:07:53 PM,42.000565,-87.8096866667,2013-09-05 20:07:53,"42.000565, -87.8096866667",
14125,2013-09-05,8:08:03 PM,42.0008683333,-87.810205,2013-09-05 20:08:03,"42.0008683333, -87.810205",
14126,2013-09-05,8:08:13 PM,42.00119,-87.8107716667,2013-09-05 20:08:13,"42.00119, -87.8107716667",
14127,2013-09-05,8:08:23 PM,42.00128,-87.81135,2013-09-05 20:08:23,"42.00128, -87.81135",
14128,2013-09-05,8:08:33 PM,42.0008283333,-87.8118783333,2013-09-05 20:08:33,"42.0008283333, -87.8118783333",
14129,2013-09-05,8:08:53 PM,42.0009816667,-87.8130883333,2013-09-05 20:08:53,"42.0009816667, -87.8130883333",
14130,2013-09-05,8:09:03 PM,42.0012533333,-87.8131533333,2013-09-05 20:09:03,"42.0012533333, -87.8131533333",
14131,2013-09-05,8:09:13 PM,42.001565,-87.8127766667,2013-09-05 20:09:13,"42.001565, -87.8127766667",
14132,2013-09-05,8:09:23 PM,42.00195,-87.8123533333,2013-09-05 20:09:23,"42.00195, -87.8123533333",
14133,2013-09-05,8:09:33 PM,42.0023833333,-87.8118466667,2013-09-05 20:09:33,"42.0023833333, -87.8118466667",
14134,2013-09-05,8:09:43 PM,42.00289,-87.8116016667,2013-09-05 20:09:43,"42.00289, -87.8116016667",
14135,2013-09-05,8:09:53 PM,42.0034366667,-87.8116133333,2013-09-05 20:09:53,"42.0034366667, -87.8116133333",
14136,2013-09-05,8:10:03 PM,42.0038583333,-87.8117116667,2013-09-05 20:10:03,"42.0038583333, -87.8117116667",
14137,2013-09-05,8:10:13 PM,42.00354,-87.8120683333,2013-09-05 20:10:13,"42.00354, -87.8120683333",
14138,2013-09-05,8:10:23 PM,42.00325,-87.8124416667,2013-09-05 20:10:23,"42.00325, -87.8124416667",
14139,2013-09-05,8:10:33 PM,42.0029416667,-87.8128183333,2013-09-05 20:10:33,"42.0029416667, -87.8128183333",
14140,2013-09-05,8:10:43 PM,42.002575,-87.81321,2013-09-05 20:10:43,"42.002575, -87.81321",
14141,2013-09-05,8:10:53 PM,42.00221,-87.81367,2013-09-05 20:10:53,"42.00221, -87.81367",
14142,2013-09-05,8:11:23 PM,42.00248,-87.8149433333,2013-09-05 20:11:23,"42.00248, -87.8149433333",
14143,2013-09-05,8:11:43 PM,42.0027833333,-87.8146033333,2013-09-05 20:11:43,"42.0027833333, -87.8146033333",
14144,2013-09-05,8:11:53 PM,42.003125,-87.8142433333,2013-09-05 20:11:53,"42.003125, -87.8142433333",
14145,2013-09-05,8:12:03 PM,42.0034616667,-87.8138716667,2013-09-05 20:12:03,"42.0034616667, -87.8138716667",
14146,2013-09-05,8:12:13 PM,42.003885,-87.8133866667,2013-09-05 20:12:13,"42.003885, -87.8133866667",
14147,2013-09-05,8:12:23 PM,42.0041866667,-87.8130266667,2013-09-05 20:12:23,"42.0041866667, -87.8130266667",
14148,2013-09-05,8:12:33 PM,42.004295,-87.8134233333,2013-09-05 20:12:33,"42.004295, -87.8134233333",
14149,2013-09-05,8:12:43 PM,42.0042666667,-87.814225,2013-09-05 20:12:43,"42.0042666667, -87.814225",
14150,2013-09-05,8:12:53 PM,42.00403,-87.8147933333,2013-09-05 20:12:53,"42.00403, -87.8147933333",
14151,2013-09-05,8:13:03 PM,42.0037416667,-87.8147383333,2013-09-05 20:13:03,"42.0037416667, -87.8147383333",
14152,2013-09-05,8:13:13 PM,42.0034466667,-87.8142766667,2013-09-05 20:13:13,"42.0034466667, -87.8142766667",
14153,2013-09-05,8:13:23 PM,42.0032,-87.8138783333,2013-09-05 20:13:23,"42.0032, -87.8138783333",
14154,2013-09-05,8:13:33 PM,42.002875,-87.8133766667,2013-09-05 20:13:33,"42.002875, -87.8133766667",
14155,2013-09-05,8:13:43 PM,42.0026033333,-87.8129316667,2013-09-05 20:13:43,"42.0026033333, -87.8129316667",
14156,2013-09-05,8:13:53 PM,42.002335,-87.8125383333,2013-09-05 20:13:53,"42.002335, -87.8125383333",
14157,2013-09-05,8:14:03 PM,42.0023366667,-87.8121416667,2013-09-05 20:14:03,"42.0023366667, -87.8121416667",
14158,2013-09-05,8:14:13 PM,42.0026833333,-87.8117733333,2013-09-05 20:14:13,"42.0026833333, -87.8117733333",
14159,2013-09-05,8:14:23 PM,42.0032733333,-87.81178,2013-09-05 20:14:23,"42.0032733333, -87.81178",
14160,2013-09-05,8:14:33 PM,42.0039066667,-87.8117616667,2013-09-05 20:14:33,"42.0039066667, -87.8117616667",
14161,2013-09-05,8:14:43 PM,42.00432,-87.8117066667,2013-09-05 20:14:43,"42.00432, -87.8117066667",
14162,2013-09-05,8:14:53 PM,42.00435,-87.811145,2013-09-05 20:14:53,"42.00435, -87.811145",
14163,2013-09-05,8:15:03 PM,42.0043583333,-87.81051,2013-09-05 20:15:03,"42.0043583333, -87.81051",
14164,2013-09-05,8:15:13 PM,42.0043816667,-87.809815,2013-09-05 20:15:13,"42.0043816667, -87.809815",
14165,2013-09-05,8:15:23 PM,42.004515,-87.8093933333,2013-09-05 20:15:23,"42.004515, -87.8093933333",
14166,2013-09-05,8:15:33 PM,42.0049816667,-87.8093683333,2013-09-05 20:15:33,"42.0049816667, -87.8093683333",
14167,2013-09-05,8:15:43 PM,42.00539,-87.809385,2013-09-05 20:15:43,"42.00539, -87.809385",
14168,2013-09-05,8:15:53 PM,42.00595,-87.80937,2013-09-05 20:15:53,"42.00595, -87.80937",
14169,2013-09-05,8:16:03 PM,42.0065283333,-87.809355,2013-09-05 20:16:03,"42.0065283333, -87.809355",
14170,2013-09-05,8:16:13 PM,42.0070833333,-87.8093316667,2013-09-05 20:16:13,"42.0070833333, -87.8093316667",
14171,2013-09-05,8:16:23 PM,42.0076483333,-87.809325,2013-09-05 20:16:23,"42.0076483333, -87.809325",
14172,2013-09-05,8:16:33 PM,42.0081683333,-87.80931,2013-09-05 20:16:33,"42.0081683333, -87.80931",
14173,2013-09-05,8:16:43 PM,42.0086916667,-87.8093,2013-09-05 20:16:43,"42.0086916667, -87.8093",
14174,2013-09-05,8:16:53 PM,42.0091783333,-87.8092916667,2013-09-05 20:16:53,"42.0091783333, -87.8092916667",
14175,2013-09-05,8:17:03 PM,42.0092866667,-87.80963,2013-09-05 20:17:03,"42.0092866667, -87.80963",
14176,2013-09-05,8:17:13 PM,42.0092933333,-87.81007,2013-09-05 20:17:13,"42.0092933333, -87.81007",
14177,2013-09-05,8:17:23 PM,42.0092933333,-87.8105383333,2013-09-05 20:17:23,"42.0092933333, -87.8105383333",
14178,2013-09-05,8:17:33 PM,42.00929,-87.81102,2013-09-05 20:17:33,"42.00929, -87.81102",
14179,2013-09-05,8:17:43 PM,42.0097516667,-87.81106,2013-09-05 20:17:43,"42.0097516667, -87.81106",
14180,2013-09-05,8:17:53 PM,42.010135,-87.8110466667,2013-09-05 20:17:53,"42.010135, -87.8110466667",
14181,2013-09-05,8:18:03 PM,42.01018,-87.8105916667,2013-09-05 20:18:03,"42.01018, -87.8105916667",
14182,2013-09-05,8:18:13 PM,42.010195,-87.8101616667,2013-09-05 20:18:13,"42.010195, -87.8101616667",
14183,2013-09-05,8:18:23 PM,42.0102083333,-87.8097416667,2013-09-05 20:18:23,"42.0102083333, -87.8097416667",
14184,2013-09-05,8:18:33 PM,42.0102266667,-87.8092716667,2013-09-05 20:18:33,"42.0102266667, -87.8092716667",
14185,2013-09-05,8:18:43 PM,42.010635,-87.80924,2013-09-05 20:18:43,"42.010635, -87.80924",
14186,2013-09-05,8:18:53 PM,42.0110916667,-87.80927,2013-09-05 20:18:53,"42.0110916667, -87.80927",
14187,2013-09-05,8:19:53 PM,42.011115,-87.811035,2013-09-05 20:19:53,"42.011115, -87.811035",
14188,2013-09-05,8:20:03 PM,42.010685,-87.8110216667,2013-09-05 20:20:03,"42.010685, -87.8110216667",
14189,2013-09-05,8:20:33 PM,42.0090866667,-87.8110266667,2013-09-05 20:20:33,"42.0090866667, -87.8110266667",
14190,2013-09-05,8:20:43 PM,42.0086016667,-87.8110366667,2013-09-05 20:20:43,"42.0086016667, -87.8110366667",
14191,2013-09-05,8:20:53 PM,42.0081033333,-87.8110116667,2013-09-05 20:20:53,"42.0081033333, -87.8110116667",
14192,2013-09-05,8:21:03 PM,42.0075566667,-87.81101,2013-09-05 20:21:03,"42.0075566667, -87.81101",
14193,2013-09-05,8:21:13 PM,42.0069583333,-87.81101,2013-09-05 20:21:13,"42.0069583333, -87.81101",
14194,2013-09-05,8:21:23 PM,42.0064433333,-87.811035,2013-09-05 20:21:23,"42.0064433333, -87.811035",
14195,2013-09-05,8:21:33 PM,42.0063216667,-87.8105466667,2013-09-05 20:21:33,"42.0063216667, -87.8105466667",
14196,2013-09-05,8:21:43 PM,42.00635,-87.8096833333,2013-09-05 20:21:43,"42.00635, -87.8096833333",
14197,2013-09-05,8:21:53 PM,42.0061733333,-87.8091883333,2013-09-05 20:21:53,"42.0061733333, -87.8091883333",
14198,2013-09-05,8:22:03 PM,42.0056116667,-87.80919,2013-09-05 20:22:03,"42.0056116667, -87.80919",
14199,2013-09-05,8:22:13 PM,42.005135,-87.8091783333,2013-09-05 20:22:13,"42.005135, -87.8091783333",
14200,2013-09-05,8:22:23 PM,42.0047166667,-87.8091983333,2013-09-05 20:22:23,"42.0047166667, -87.8091983333",
14201,2013-09-05,8:22:33 PM,42.0045666667,-87.80961,2013-09-05 20:22:33,"42.0045666667, -87.80961",
14202,2013-09-05,8:22:43 PM,42.0045333333,-87.8102266667,2013-09-05 20:22:43,"42.0045333333, -87.8102266667",
14203,2013-09-05,8:22:53 PM,42.0045166667,-87.8109366667,2013-09-05 20:22:53,"42.0045166667, -87.8109366667",
14204,2013-09-05,8:23:03 PM,42.0045116667,-87.8114566667,2013-09-05 20:23:03,"42.0045116667, -87.8114566667",
14205,2013-09-05,8:23:13 PM,42.0044733333,-87.8121666667,2013-09-05 20:23:13,"42.0044733333, -87.8121666667",
14206,2013-09-05,8:23:23 PM,42.00494,-87.8122833333,2013-09-05 20:23:23,"42.00494, -87.8122833333",
14207,2013-09-05,8:23:33 PM,42.0054816667,-87.81228,2013-09-05 20:23:33,"42.0054816667, -87.81228",
14208,2013-09-05,8:23:43 PM,42.0060633333,-87.81226,2013-09-05 20:23:43,"42.0060633333, -87.81226",
14209,2013-09-05,8:23:53 PM,42.0066183333,-87.8122633333,2013-09-05 20:23:53,"42.0066183333, -87.8122633333",
14210,2013-09-05,8:24:03 PM,42.0071633333,-87.8122633333,2013-09-05 20:24:03,"42.0071633333, -87.8122633333",
14211,2013-09-05,8:24:13 PM,42.00767,-87.8122733333,2013-09-05 20:24:13,"42.00767, -87.8122733333",
14212,2013-09-05,8:24:23 PM,42.0081733333,-87.812275,2013-09-05 20:24:23,"42.0081733333, -87.812275",
14213,2013-09-05,8:24:33 PM,42.0086966667,-87.8122766667,2013-09-05 20:24:33,"42.0086966667, -87.8122766667",
14214,2013-09-05,8:24:43 PM,42.0092283333,-87.8122783333,2013-09-05 20:24:43,"42.0092283333, -87.8122783333",
14215,2013-09-05,8:31:43 PM,42.0098983333,-87.8122183333,2013-09-05 20:31:43,"42.0098983333, -87.8122183333",
14216,2013-09-05,8:31:53 PM,42.0105416667,-87.81222,2013-09-05 20:31:53,"42.0105416667, -87.81222",
14217,2013-09-05,8:33:43 PM,42.0112566667,-87.8163666667,2013-09-05 20:33:43,"42.0112566667, -87.8163666667",
14218,2013-09-05,8:33:53 PM,42.01072,-87.8163616667,2013-09-05 20:33:53,"42.01072, -87.8163616667",
14219,2013-09-05,8:34:03 PM,42.0101416667,-87.8163733333,2013-09-05 20:34:03,"42.0101416667, -87.8163733333",
14220,2013-09-05,8:34:13 PM,42.0095883333,-87.8163966667,2013-09-05 20:34:13,"42.0095883333, -87.8163966667",
14221,2013-09-05,8:34:23 PM,42.0090333333,-87.8163933333,2013-09-05 20:34:23,"42.0090333333, -87.8163933333",
14222,2013-09-05,8:34:33 PM,42.0084433333,-87.8164116667,2013-09-05 20:34:33,"42.0084433333, -87.8164116667",
14223,2013-09-05,8:34:43 PM,42.0079133333,-87.8164183333,2013-09-05 20:34:43,"42.0079133333, -87.8164183333",
14224,2013-09-05,8:34:53 PM,42.0073733333,-87.8163816667,2013-09-05 20:34:53,"42.0073733333, -87.8163816667",
14225,2013-09-05,8:35:03 PM,42.0067783333,-87.81641,2013-09-05 20:35:03,"42.0067783333, -87.81641",
14226,2013-09-05,8:35:13 PM,42.0062333333,-87.816385,2013-09-05 20:35:13,"42.0062333333, -87.816385",
14227,2013-09-05,7:31:06 PM,42.0114616667,-87.817765,2013-09-05 19:31:06,"42.0114616667, -87.817765",
14228,2013-09-05,7:31:26 PM,42.0114383333,-87.8186916667,2013-09-05 19:31:26,"42.0114383333, -87.8186916667",
14229,2013-09-05,7:31:36 PM,42.0119233333,-87.8187933333,2013-09-05 19:31:36,"42.0119233333, -87.8187933333",
14230,2013-09-05,7:31:46 PM,42.0122966667,-87.8190816667,2013-09-05 19:31:46,"42.0122966667, -87.8190816667",
14231,2013-09-05,7:31:56 PM,42.0122883333,-87.8197533333,2013-09-05 19:31:56,"42.0122883333, -87.8197533333",
14232,2013-09-05,7:32:26 PM,42.0123066667,-87.819755,2013-09-05 19:32:26,"42.0123066667, -87.819755",
14233,2013-09-05,7:32:36 PM,42.01232,-87.81895,2013-09-05 19:32:36,"42.01232, -87.81895",
14234,2013-09-05,7:32:56 PM,42.0132383333,-87.819245,2013-09-05 19:32:56,"42.0132383333, -87.819245",
14235,2013-09-05,7:33:06 PM,42.0132333333,-87.8198333333,2013-09-05 19:33:06,"42.0132333333, -87.8198333333",
14236,2013-09-05,7:33:26 PM,42.0132316667,-87.8195916667,2013-09-05 19:33:26,"42.0132316667, -87.8195916667",
14237,2013-09-05,7:33:36 PM,42.0133066667,-87.8188383333,2013-09-05 19:33:36,"42.0133066667, -87.8188383333",
14238,2013-09-05,7:33:46 PM,42.013915,-87.8188283333,2013-09-05 19:33:46,"42.013915, -87.8188283333",
14239,2013-09-05,7:33:56 PM,42.014145,-87.81919,2013-09-05 19:33:56,"42.014145, -87.81919",
14240,2013-09-05,7:34:06 PM,42.014125,-87.819645,2013-09-05 19:34:06,"42.014125, -87.819645",
14241,2013-09-05,7:34:36 PM,42.014135,-87.8189733333,2013-09-05 19:34:36,"42.014135, -87.8189733333",
14242,2013-09-05,7:34:46 PM,42.01457,-87.8188133333,2013-09-05 19:34:46,"42.01457, -87.8188133333",
14243,2013-09-05,7:35:06 PM,42.0150383333,-87.8191466667,2013-09-05 19:35:06,"42.0150383333, -87.8191466667",
14244,2013-09-05,7:35:16 PM,42.015025,-87.8198733333,2013-09-05 19:35:16,"42.015025, -87.8198733333",
14245,2013-09-05,7:35:36 PM,42.01504,-87.8189966667,2013-09-05 19:35:36,"42.01504, -87.8189966667",
14246,2013-09-05,7:35:46 PM,42.0155083333,-87.81885,2013-09-05 19:35:46,"42.0155083333, -87.81885",
14247,2013-09-05,7:35:56 PM,42.0160783333,-87.818855,2013-09-05 19:35:56,"42.0160783333, -87.818855",
14248,2013-09-05,7:36:06 PM,42.0165866667,-87.8188233333,2013-09-05 19:36:06,"42.0165866667, -87.8188233333",
14249,2013-09-05,7:36:16 PM,42.01706,-87.818835,2013-09-05 19:36:16,"42.01706, -87.818835",
14250,2013-09-05,7:36:26 PM,42.0177083333,-87.8188283333,2013-09-05 19:36:26,"42.0177083333, -87.8188283333",
14251,2013-09-05,7:36:36 PM,42.0182633333,-87.8188183333,2013-09-05 19:36:36,"42.0182633333, -87.8188183333",
14252,2013-09-05,7:36:46 PM,42.0186366667,-87.818975,2013-09-05 19:36:46,"42.0186366667, -87.818975",
14253,2013-09-05,7:36:56 PM,42.0186466667,-87.8198433333,2013-09-05 19:36:56,"42.0186466667, -87.8198433333",
14254,2013-09-05,7:37:06 PM,42.0186,-87.8205466667,2013-09-05 19:37:06,"42.0186, -87.8205466667",
14255,2013-09-05,7:37:16 PM,42.018085,-87.8206216667,2013-09-05 19:37:16,"42.018085, -87.8206216667",
14256,2013-09-05,7:37:26 PM,42.0175216667,-87.8206066667,2013-09-05 19:37:26,"42.0175216667, -87.8206066667",
14257,2013-09-05,7:37:36 PM,42.0169966667,-87.8206083333,2013-09-05 19:37:36,"42.0169966667, -87.8206083333",
14258,2013-09-05,7:37:46 PM,42.0165066667,-87.8206383333,2013-09-05 19:37:46,"42.0165066667, -87.8206383333",
14259,2013-09-05,7:37:56 PM,42.0160266667,-87.8206316667,2013-09-05 19:37:56,"42.0160266667, -87.8206316667",
14260,2013-09-05,7:38:06 PM,42.0159516667,-87.820145,2013-09-05 19:38:06,"42.0159516667, -87.820145",
14261,2013-09-05,7:38:16 PM,42.0159666667,-87.81942,2013-09-05 19:38:16,"42.0159666667, -87.81942",
14262,2013-09-05,7:38:26 PM,42.0160466667,-87.8188666667,2013-09-05 19:38:26,"42.0160466667, -87.8188666667",
14263,2013-09-05,7:38:36 PM,42.0166316667,-87.818845,2013-09-05 19:38:36,"42.0166316667, -87.818845",
14264,2013-09-05,7:38:46 PM,42.0168683333,-87.8191733333,2013-09-05 19:38:46,"42.0168683333, -87.8191733333",
14265,2013-09-05,7:38:56 PM,42.01685,-87.8200033333,2013-09-05 19:38:56,"42.01685, -87.8200033333",
14266,2013-09-05,7:39:06 PM,42.0168466667,-87.8206033333,2013-09-05 19:39:06,"42.0168466667, -87.8206033333",
14267,2013-09-05,7:39:16 PM,42.0173483333,-87.8206783333,2013-09-05 19:39:16,"42.0173483333, -87.8206783333",
14268,2013-09-05,7:39:26 PM,42.0177566667,-87.8204816667,2013-09-05 19:39:26,"42.0177566667, -87.8204816667",
14269,2013-09-05,7:39:36 PM,42.0177683333,-87.8196583333,2013-09-05 19:39:36,"42.0177683333, -87.8196583333",
14270,2013-09-05,7:39:46 PM,42.01777,-87.8189666667,2013-09-05 19:39:46,"42.01777, -87.8189666667",
14271,2013-09-05,7:39:56 PM,42.01828,-87.8188716667,2013-09-05 19:39:56,"42.01828, -87.8188716667",
14272,2013-09-05,7:40:06 PM,42.0186566667,-87.818635,2013-09-05 19:40:06,"42.0186566667, -87.818635",
14273,2013-09-05,7:40:16 PM,42.0186716667,-87.8176666667,2013-09-05 19:40:16,"42.0186716667, -87.8176666667",
14274,2013-09-05,7:40:26 PM,42.0187016667,-87.8168116667,2013-09-05 19:40:26,"42.0187016667, -87.8168116667",
14275,2013-09-05,7:40:36 PM,42.0187116667,-87.8160316667,2013-09-05 19:40:36,"42.0187116667, -87.8160316667",
14276,2013-09-05,7:40:46 PM,42.0187366667,-87.8150666667,2013-09-05 19:40:46,"42.0187366667, -87.8150666667",
14277,2013-09-05,7:40:56 PM,42.018765,-87.8141716667,2013-09-05 19:40:56,"42.018765, -87.8141716667",
14278,2013-09-05,7:41:06 PM,42.0187816667,-87.8132433333,2013-09-05 19:41:06,"42.0187816667, -87.8132433333",
14279,2013-09-05,7:41:16 PM,42.0188133333,-87.8122083333,2013-09-05 19:41:16,"42.0188133333, -87.8122083333",
14280,2013-09-05,7:41:26 PM,42.01884,-87.8112283333,2013-09-05 19:41:26,"42.01884, -87.8112283333",
14281,2013-09-05,7:41:36 PM,42.018865,-87.8103383333,2013-09-05 19:41:36,"42.018865, -87.8103383333",
14282,2013-09-05,7:41:46 PM,42.0188833333,-87.80939,2013-09-05 19:41:46,"42.0188833333, -87.80939",
14283,2013-09-05,7:41:56 PM,42.0189066667,-87.8086233333,2013-09-05 19:41:56,"42.0189066667, -87.8086233333",
14284,2013-09-05,7:43:46 PM,42.0172283333,-87.8067233333,2013-09-05 19:43:46,"42.0172283333, -87.8067233333",
14285,2013-09-05,7:43:56 PM,42.0167416667,-87.80671,2013-09-05 19:43:56,"42.0167416667, -87.80671",
14286,2013-09-05,7:44:06 PM,42.0161366667,-87.8067033333,2013-09-05 19:44:06,"42.0161366667, -87.8067033333",
14287,2013-09-05,7:44:16 PM,42.0154683333,-87.8066983333,2013-09-05 19:44:16,"42.0154683333, -87.8066983333",
14288,2013-09-05,7:44:26 PM,42.0147616667,-87.8067083333,2013-09-05 19:44:26,"42.0147616667, -87.8067083333",
14289,2013-09-05,7:44:36 PM,42.01409,-87.8067066667,2013-09-05 19:44:36,"42.01409, -87.8067066667",
14290,2013-09-05,7:44:46 PM,42.0134416667,-87.8067183333,2013-09-05 19:44:46,"42.0134416667, -87.8067183333",
14291,2013-09-05,7:44:56 PM,42.0127433333,-87.8067266667,2013-09-05 19:44:56,"42.0127433333, -87.8067266667",
14292,2013-09-05,7:46:06 PM,42.0118316667,-87.806775,2013-09-05 19:46:06,"42.0118316667, -87.806775",
14293,2013-09-05,7:46:16 PM,42.0117816667,-87.8074216667,2013-09-05 19:46:16,"42.0117816667, -87.8074216667",
14294,2013-09-05,7:46:26 PM,42.0117533333,-87.808145,2013-09-05 19:46:26,"42.0117533333, -87.808145",
14295,2013-09-05,7:46:36 PM,42.0117333333,-87.8088833333,2013-09-05 19:46:36,"42.0117333333, -87.8088833333",
14296,2013-09-05,7:46:46 PM,42.01171,-87.8097033333,2013-09-05 19:46:46,"42.01171, -87.8097033333",
14297,2013-09-05,7:46:56 PM,42.0116833333,-87.810585,2013-09-05 19:46:56,"42.0116833333, -87.810585",
14298,2013-09-05,7:47:06 PM,42.0116633333,-87.811315,2013-09-05 19:47:06,"42.0116633333, -87.811315",
14299,2013-09-05,7:47:16 PM,42.0116433333,-87.8121266667,2013-09-05 19:47:16,"42.0116433333, -87.8121266667",
14300,2013-09-05,7:47:26 PM,42.0116183333,-87.8131483333,2013-09-05 19:47:26,"42.0116183333, -87.8131483333",
14301,2013-09-05,7:47:36 PM,42.0115933333,-87.813985,2013-09-05 19:47:36,"42.0115933333, -87.813985",
14302,2013-09-05,7:47:46 PM,42.0115716667,-87.814865,2013-09-05 19:47:46,"42.0115716667, -87.814865",
14303,2013-09-05,7:47:56 PM,42.0115483333,-87.8158366667,2013-09-05 19:47:56,"42.0115483333, -87.8158366667",
14304,2013-09-05,7:48:06 PM,42.0115266667,-87.8167416667,2013-09-05 19:48:06,"42.0115266667, -87.8167416667",
14305,2013-09-05,7:48:16 PM,42.01151,-87.8174716667,2013-09-05 19:48:16,"42.01151, -87.8174716667",
14306,2013-09-05,7:48:26 PM,42.01194,-87.8176033333,2013-09-05 19:48:26,"42.01194, -87.8176033333",
14307,2013-09-05,7:48:36 PM,42.01258,-87.8175983333,2013-09-05 19:48:36,"42.01258, -87.8175983333",
14308,2013-09-05,7:48:46 PM,42.0132366667,-87.8175866667,2013-09-05 19:48:46,"42.0132366667, -87.8175866667",
14309,2013-09-05,7:48:56 PM,42.013915,-87.81759,2013-09-05 19:48:56,"42.013915, -87.81759",
14310,2013-09-05,7:49:06 PM,42.0145466667,-87.8176,2013-09-05 19:49:06,"42.0145466667, -87.8176",
14311,2013-09-05,7:49:16 PM,42.015055,-87.817595,2013-09-05 19:49:16,"42.015055, -87.817595",
14312,2013-09-05,7:49:26 PM,42.015575,-87.817645,2013-09-05 19:49:26,"42.015575, -87.817645",
14313,2013-09-05,7:49:36 PM,42.016075,-87.817665,2013-09-05 19:49:36,"42.016075, -87.817665",
14314,2013-09-05,7:49:46 PM,42.0166033333,-87.8176566667,2013-09-05 19:49:46,"42.0166033333, -87.8176566667",
14315,2013-09-05,7:49:56 PM,42.0171566667,-87.8176666667,2013-09-05 19:49:56,"42.0171566667, -87.8176666667",
14316,2013-09-05,7:50:06 PM,42.0177383333,-87.8176433333,2013-09-05 19:50:06,"42.0177383333, -87.8176433333",
14317,2013-09-05,7:50:16 PM,42.0182933333,-87.8176416667,2013-09-05 19:50:16,"42.0182933333, -87.8176416667",
14318,2013-09-05,7:50:26 PM,42.0186633333,-87.8174833333,2013-09-05 19:50:26,"42.0186633333, -87.8174833333",
14319,2013-09-05,7:50:36 PM,42.01869,-87.8167483333,2013-09-05 19:50:36,"42.01869, -87.8167483333",
14320,2013-09-05,7:50:46 PM,42.0184,-87.816435,2013-09-05 19:50:46,"42.0184, -87.816435",
14321,2013-09-05,7:50:56 PM,42.0178633333,-87.8164283333,2013-09-05 19:50:56,"42.0178633333, -87.8164283333",
14322,2013-09-05,7:51:06 PM,42.0172866667,-87.816425,2013-09-05 19:51:06,"42.0172866667, -87.816425",
14323,2013-09-05,7:51:16 PM,42.016725,-87.8164133333,2013-09-05 19:51:16,"42.016725, -87.8164133333",
14324,2013-09-05,7:51:26 PM,42.0161233333,-87.8164166667,2013-09-05 19:51:26,"42.0161233333, -87.8164166667",
14325,2013-09-05,7:51:36 PM,42.0155266667,-87.816425,2013-09-05 19:51:36,"42.0155266667, -87.816425",
